,Date,Close,High,Low,Open,Volume
23,2025-03-13,164.2781219482422,167.65882217030887,163.6199439708421,167.5192068154746,15206200
24,2025-03-14,167.1602020263672,167.7884787627727,164.05873236002435,164.8615321028684,18611100
25,2025-03-17,166.1130828857422,167.99789774713304,165.3551579314285,166.86600146939315,17839100
26,2025-03-18,162.22377014160156,165.9834327309709,158.3643909972819,165.5047537031862,24616800
27,2025-03-19,165.82386779785156,167.67178157574858,162.60273243314677,163.4653498695458,24955700
28,2025-03-20,164.5972442626953,166.57180854248293,162.69248004880873,163.37559854857543,19981500
29,2025-03-21,165.79396057128906,166.0133583078959,162.58279211760632,162.9318381213716,29882100
30,2025-03-24,169.4638671875,170.03231095640905,166.98070710650484,168.80069800737297,18742800
31,2025-03-25,172.31600952148438,172.43569069454404,170.0821638501357,170.71042533673634,13841600
32,2025-03-26,166.6815185546875,171.46835474384497,166.40327693916822,170.83011093308616,22498000
33,2025-03-27,163.62991333007812,166.98069710948675,163.40054850472754,166.25270383611067,21571200
34,2025-03-28,155.63189697265625,163.36063733153796,154.91288174399585,161.914617985198,34866500
35,2025-03-31,155.8014373779297,156.69897769591987,151.79247569514342,154.38533444093966,33591600
36,2025-04-01,158.44418334960938,159.64088860290096,154.82912703672736,154.87400177182084,20111400
37,2025-04-02,158.42422485351562,159.83533661020232,156.10061455152714,156.5294429126843,17113300
38,2025-04-03,152.21131896972656,154.2626679250501,151.7625412104826,152.41575845146545,28416100
39,2025-04-04,147.33473205566406,152.67004705701973,147.13526851271615,149.488795280342,39832200
40,2025-04-07,148.83062744140625,154.50500650433963,142.26867511605386,142.9966684031096,47823000
41,2025-04-08,146.17791748046875,154.0163572830598,144.81168040387425,153.15372459087558,35304400
42,2025-04-09,160.61817932128906,161.42595490236522,145.41001297471655,145.9285907764552,46479500
43,2025-04-10,154.94378662109375,159.59100703537513,151.7824843406383,158.32448661840758,35270500
44,2025-04-11,158.96273803710938,159.4214828900061,155.15821588311775,155.15821588311775,22582000
45,2025-04-14,161.0270538330078,163.58002876063287,159.48130277727097,161.86474587796025,18255900
46,2025-04-15,158.24472045898438,161.60548662047464,157.2125711136264,161.12680756053086,15690800
47,2025-04-16,155.0734405517578,157.7460816121238,153.48780580846912,155.04352406353968,16921500
48,2025-04-17,152.93931579589844,156.63914551785228,150.48605717451858,156.1804006573908,19513400
49,2025-04-21,149.4488983154297,150.6456033812662,147.9928967537594,150.55086277193163,16147800
50,2025-04-22,153.4778289794922,154.18588806543661,150.45614182614645,150.6556053772964,15910300
51,2025-04-23,157.28736877441406,159.5810628232613,155.92113161014544,157.47685003131366,18575700
52,2025-04-24,161.0270538330078,161.26640093882173,157.6563210398833,158.09012530541472,30787500
53,2025-04-25,163.40054321289062,167.77850023609406,162.55286879192676,166.64162802009162,35148100
54,2025-04-28,161.97447204589844,164.49753091286826,159.94007456268434,163.80942118243402,20871200
55,2025-04-29,161.61544799804688,162.23374239598817,158.95277394690083,161.6004897534816,15955200
56,2025-04-30,160.4486541748047,160.93132003878804,156.7238992270367,159.4214808354622,20639500
57,2025-05-01,162.34344482421875,163.49029939480852,160.4885463727588,162.07419641613544,21904300
58,2025-05-02,165.35516357421875,166.24272160342787,163.2110673335134,164.50251318845105,16844900
59,2025-05-05,165.59451293945312,166.64163573828003,164.01884519571095,164.06371993062646,15309300
60,2025-05-06,164.746826171875,166.2826102199397,162.68251243531148,163.51023743476136,10691900
61,2025-05-07,152.38084411621094,166.53192073170123,149.07992649888428,165.6144462894935,78729800
62,2025-05-08,155.32276916503906,156.97821934560366,153.67730129276063,155.49230101963664,38387500
63,2025-05-09,153.95651245117188,156.0008767547779,153.4080181578182,155.12330110234345,22871000
64,2025-05-12,159.1422576904297,159.99989923182653,157.45689109723676,158.66357863988551,31884900
65,2025-05-13,160.4486541748047,161.6154428646326,157.147736432167,159.48131381182282,24944300
66,2025-05-14,166.3524169921875,167.87821879457485,160.48854169395702,160.8675041761217,31769200
67,2025-05-15,164.94627380371094,167.05048632634782,163.39055558165364,166.68150616819955,22717600
68,2025-05-16,166.97071838378906,170.18188687531853,166.4920393241564,168.46660375995745,36271400
69,2025-05-19,167.4095001220703,167.4892824949498,164.9612327646505,165.26041285871563,21374700
70,2025-05-20,164.86651611328125,169.2145415389476,163.809411029233,167.2998101390324,33563300
71,2025-05-21,169.59349060058594,174.05122975671364,164.43767472114624,164.49750769501136,45567600
72,2025-05-22,171.50823974609375,177.6413788951047,171.40852318489004,172.87449206528717,45024100
73,2025-05-23,169.12477111816406,170.73534627167578,168.7956745596943,169.81288072069805,24963600
74,2025-05-27,173.50274658203125,173.81189377809147,170.74035599876692,170.83010546531364,24341300
75,2025-05-28,172.90440368652344,175.99589090157693,172.54039944520105,173.5027486876955,25999200
76,2025-05-29,172.4855499267578,174.91884383674366,171.30877894149177,174.51994718708875,21174700
77,2025-05-30,172.3758544921875,172.96423238805087,168.0627063952781,171.93705903868528,36258300
78,2025-06-02,169.90264892578125,170.59275202237717,168.18736588341204,168.54637896709238,24742900
79,2025-06-03,167.2499542236328,169.33421740320648,166.2227656610953,168.40178467639365,25386700
80,2025-06-04,168.9253387451172,169.11481998304504,167.3347128375843,167.8183830228989,18508700
81,2025-06-05,169.3441925048828,171.88720065454083,168.88546285033186,171.14922506717411,25375400
82,2025-06-06,174.440185546875,175.34769303217337,171.82737718214662,171.82737718214662,22258100
83,2025-06-09,177.3556671142578,177.6402153718793,175.38870842986094,175.59837556705574,18817600
84,2025-06-10,179.7319793701172,182.16323144952992,176.20245055412113,177.48545436637687,32908000
85,2025-06-11,178.51385498046875,181.46929001096765,177.72508182642224,180.9500888768485,18994400
86,2025-06-12,176.69668579101562,177.85489792406833,175.83801337999012,177.20589265380562,17345900
87,2025-06-13,175.60838317871094,178.06757686527797,173.3019530834781,173.3119321552168,20873200
88,2025-06-16,177.66519165039062,177.96971329505277,175.54847065665547,175.63333085081038,18132500
89,2025-06-17,176.95628356933594,178.43899076022245,175.66828253538915,176.72664304480134,17656100
90,2025-06-18,173.7113037109375,177.54937648164295,172.57306491872816,177.00621028898257,32531800
91,2025-06-20,167.470947265625,175.09416523737374,166.01321067580938,174.5949374560243,55402600
92,2025-06-23,165.75360107421875,168.21978751200217,163.07774750177026,167.0615906478564,36975600
93,2025-06-24,167.48094177246094,168.98860418926247,166.65222182620118,167.4260187941308,27310300
94,2025-06-25,171.2251434326172,173.0922503887219,168.3006663473058,168.38951816341654,23627400
95,2025-06-26,174.1605987548828,174.3802602003527,170.59612027198173,173.11721450651243,25909100
96,2025-06-27,177.9946746826172,178.56378642226113,172.4432642772778,174.3602970998626,74053100
97,2025-06-30,177.11602783203125,181.29955898701076,175.2289474687003,180.50578866003735,43964600
98,2025-07-01,176.63677978515625,176.94629857639345,174.39025473688548,176.5319309802097,25778500
99,2025-07-02,179.4823760986328,179.65710887852734,175.8180458150953,176.27234494873161,19325900
100,2025-07-03,180.27114868164062,180.49081011668443,177.91479302544332,179.54228041184373,13287400
101,2025-07-07,177.2857666015625,180.061471836501,176.3671893155965,179.85678661869872,20991400
102,2025-07-08,174.8894805908203,178.51386393532042,173.65139020434393,178.50388486434102,24108600
103,2025-07-09,177.38563537597656,180.00158431757495,173.61147421778338,175.8380260632261,31288000
104,2025-07-10,178.42401123046875,179.31263609787564,175.46859121008725,176.397147597673,24693700
105,2025-07-11,181.0299835205078,182.32797885559833,177.26680714406226,177.6352405535543,23975700
106,2025-07-14,182.52764892578125,184.4446816723468,180.4318917901642,181.78880160062218,20990400
107,2025-07-15,182.8172149658203,185.12364481924809,182.10830483087008,183.6559139606627,23911600
108,2025-07-16,183.48617553710938,185.04876086661793,182.79723878931895,184.0353291212338,21152600
109,2025-07-17,184.4147491455078,184.90099654275474,181.21969422278445,182.8322055265823,21654400
110,2025-07-18,185.65283203125,187.0706371193561,184.4446940821443,186.3317745092629,21033400
111,2025-07-21,190.8547821044922,190.96461283004993,186.7611232800799,186.8110491071922,24665000
112,2025-07-22,191.81329345703125,193.0613628759034,188.20387121297293,192.12281223527594,26212900
113,2025-07-23,191.21421813964844,193.06136701325298,189.88627042128354,192.06291145675814,34068100
114,2025-07-24,192.901611328125,198.6627041806578,191.6535418769399,197.80403178883356,45252100
115,2025-07-25,193.78025817871094,194.97340465838818,191.83327287103867,192.63202513607754,31101800
116,2025-07-28,193.12127685546875,194.51912381149856,191.5586914318958,194.10975336639692,25553500
117,2025-07-29,196.12661743164062,196.35627317873985,192.69194311869856,193.0014619032327,31891600
118,2025-07-30,197.13507080078125,198.1734578933613,195.257969447984,195.99683205679682,21150500
119,2025-07-31,192.56214904785156,196.52601902795027,191.78335489291655,196.29637850411646,27852000
120,2025-08-01,189.65663146972656,191.32205462037308,188.40856201383838,189.4868958519525,21236700
121,2025-08-04,195.44769287109375,195.77718506278148,190.62515026857625,190.879761333795,23386000
122,2025-08-05,195.0183563232422,198.39312591237345,194.37434819135635,195.24299969351156,19010200
123,2025-08-06,196.61587524414062,197.0751715243873,194.16666072818697,194.94845621765052,15383700
124,2025-08-07,196.97531127929688,198.0636241811511,194.91849526728674,197.4046550915873,14660600
125,2025-08-08,201.77789306640625,203.1158199439158,197.59436157107942,197.6742398490951,24379900
126,2025-08-11,201.318603515625,201.84778375432532,199.49142797559023,201.2437071589298,16690200
127,2025-08-12,203.84469604492188,204.81319918192554,201.0889488776854,201.78288282269472,19854000
128,2025-08-13,202.7164306640625,205.11271790848946,198.33321137510248,204.66341595456223,19573000
129,2025-08-14,203.50523376464844,205.1027536310835,202.0125322382486,202.2471699206443,17777100
130,2025-08-15,204.59353637695312,207.0097970502324,201.7729024129421,204.40382737928184,21111400
131,2025-08-18,203.9744873046875,205.82163625410575,203.0958567388613,204.75329668712357,13000200
132,2025-08-19,202.17727661132812,203.97448447366057,200.61967310329786,203.5900845586483,13476600
133,2025-08-20,199.88082885742188,201.85776667813298,197.15504933725106,201.36851794980555,13971700
134,2025-08-21,200.31015014648438,203.04592387341168,200.09048870383648,200.4100017968599,11768900
135,2025-08-22,206.40074157714844,208.9068596330031,201.81783405788252,203.6450096228341,25723700
136,2025-08-25,208.8369598388672,210.7639716760469,205.63191092201342,206.68029226314627,22788800
137,2025-08-26,207.6288299560547,208.13805204048316,206.13114662109604,208.04817946161637,23051000
138,2025-08-27,207.88844299316406,209.2463431912284,206.07124652485047,206.1411457283501,15249000
139,2025-08-28,212.0419921875,212.57117238999064,207.2793703650841,207.51898993739863,20915700
140,2025-08-29,213.20022583007812,215.0074280520148,210.6441818983739,210.94372162932564,24682200
141,2025-09-02,211.66261291503906,212.041025402124,206.64038235228847,208.6672460473044,28900100
142,2025-09-03,230.7430877685547,231.44200361883648,224.77231250489172,226.13021268624902,72250300
143,2025-09-04,232.30067443847656,232.41050515957645,226.40977748846325,229.79953838333347,32196000
144,2025-09-05,234.80679321289062,235.76531725805415,232.02110889217334,232.3006752313413,26127700
145,2025-09-08,234.00732421875,238.24454985055107,233.57759666242987,235.63625103996944,23128800
146,2025-09-09,239.78355407714844,240.4331241573419,233.22783384154016,234.0373032564655,22854800
147,2025-09-10,239.40379333496094,241.922154447817,237.95474185194615,239.09399790914586,19990100
148,2025-09-11,240.6230010986328,242.41184249017257,236.42574270750922,239.9834190128315,21308600
149,2025-09-12,241.22262573242188,242.2649449671254,238.34449860548148,240.64300206108857,14536600
150,2025-09-15,251.59584045410156,252.58520043798106,244.82026241003442,244.980161745602,29935200
151,2025-09-16,251.25607299804688,253.06489044304075,249.5521828236566,252.165483340186,24493500
152,2025-09-17,249.68710327148438,251.7857249169014,246.41923105002894,251.2960541573909,20491300
153,2025-09-18,252.1654815673828,253.97429899966014,249.9469277971752,251.6957867895291,21166400
154,2025-09-19,255.07357788085938,256.5326326066914,251.90363384209934,253.23476605196709,41616800
155,2025-09-22,252.71511840820312,256.1428746106005,250.64646080006915,254.6138734432144,20079000
156,2025-09-23,252.1754608154297,254.6038842900218,250.92627586419746,253.48960582394037,17521100
157,2025-09-24,247.6684112548828,252.79507126242333,247.05880837825745,251.9855865910959,16958500
158,2025-09-25,246.40924072265625,247.1537500940936,241.49243520267595,244.68035772423693,17379800
159,2025-09-26,247.01882934570312,249.95691488202831,246.4791881395072,247.62344586003442,16594600
160,2025-09-29,244.20066833496094,251.48391066241172,243.04142104059784,248.11310889238666,23157200
161,2025-09-30,243.39120483398438,243.51612333212861,239.4147952973542,242.90151883167655,22541200
162,2025-10-01,245.37989807128906,246.98884894065887,239.0440354920674,241.02274023707793,23967700
163,2025-10-02,246.26931762695312,247.4735337836427,242.94648861306507,245.4798394250779,20657500
164,2025-10-03,246.289306640625,246.95687035937326,242.31190594958701,245.0701008850218,19941400
165,2025-10-06,251.34600830078125,252.03556085596028,245.52981090927676,245.61974856895048,18309000
166,2025-10-07,246.9688720703125,251.38598832802836,246.64907339611258,248.76768624174676,13811200
167,2025-10-08,245.29995727539062,247.09877140655033,244.9301881605209,246.0394650074506,14136500
168,2025-10-09,242.0520782470703,245.39488317397436,239.52371385692186,244.9002108090174,19375700
169,2025-10-10,237.3351593017578,244.68035786865013,236.53067624153942,242.00211257865035,22449100
170,2025-10-13,244.48048400878906,244.83026189387334,240.5930210593619,240.87283726789343,12465000
171,2025-10-14,246.02947998046875,247.86327497207864,241.0207392770717,241.59737415880704,17705400
172,2025-10-15,251.54588317871094,252.59518634371952,246.62907776804082,247.92324680271904,16048100
173,2025-10-16,251.7157745361328,257.412039733801,250.5065567686617,252.30038456613704,18946000
174,2025-10-17,253.62451171875,254.71381258280724,248.42790538348763,251.18611550864574,17653800
175,2025-10-20,256.8524169921875,257.71187214774994,254.4340118637041,255.06359074677613,13726800
176,2025-10-21,251.17611694335938,255.21349131081692,244.5104677649344,255.08357119414507,27836400
177,2025-10-22,252.36534118652344,257.0123031390601,250.2877020062622,254.8437198779537,19650200
178,2025-10-23,253.56455993652344,255.69317602396845,252.60319681232596,253.53458071688394,13241300
179,2025-10-24,260.34014892578125,262.3388448619566,255.933020726793,257.1322199898904,18406000
180,2025-10-27,269.7539978027344,270.6234256814365,264.7672610515648,265.1869701320579,22987700
181,2025-10-28,268.2549743652344,271.2030631428179,266.9958166328353,270.0238398308567,20101200
182,2025-10-29,274.9906005859375,275.790066781071,268.25497437633226,268.4348496955852,26287900
183,2025-10-30,281.7161865234375,291.73964543835973,280.26715026616273,291.5297909040995,48570000
184,2025-10-31,281.6362609863281,286.09834615146855,277.34206555342627,283.0203372294134,29932800
185,2025-11-03,283.93475341796875,285.75357412647895,280.1871983580786,282.23588008942727,19691800
186,2025-11-04,277.8786926269531,281.65024916844396,276.6844644896837,276.88434628169716,18123700
187,2025-11-05,284.5643310546875,286.51307177195645,277.69881546251395,279.19783739958865,20063200
188,2025-11-06,285.1539611816406,288.62170004085374,281.4363853167139,285.5486926715029,23103800
189,2025-11-07,279.51763916015625,284.3144972128298,275.56019924413687,284.02467776243657,21991100
190,2025-11-10,290.4005126953125,291.26994051890455,283.35512195449274,285.0790032414487,19508200
191,2025-11-11,291.5497741699219,292.14938906618625,287.6923055498566,288.01210422755497,14156700
192,2025-11-12,287.2425842285156,292.16936247888566,284.1945850710095,291.8945478823368,16998800
193,2025-11-13,278.9380187988281,283.3251713137129,277.8187538786583,282.8004891969117,18060200
194,2025-11-14,276.7994079589844,278.96797594579846,271.2330325220686,271.7177016420648,18330500
195,2025-11-17,285.4137878417969,294.32795470266535,284.04468599528104,286.2132540229553,34286100
196,2025-11-18,284.7742004394531,289.246288884512,278.8280980775343,288.2968960757756,29702200
197,2025-11-19,292.7989501953125,304.05161802852626,287.482442205392,287.4974165660577,43123600
198,2025-11-20,289.79095458984375,306.68993354598797,288.98148512013125,304.5413108694683,34801400
199,2025-11-21,299.4546203613281,303.7618077764989,294.1680609326802,296.6764341573702,43670600
200,2025-11-24,318.2623596191406,319.5914790436659,309.19826591579596,310.8072320588326,55311800
201,2025-11-25,323.4289855957031,328.4557045708052,317.6087780037563,326.5868982838347,50899300
202,2025-11-26,320.0711669921875,324.7780873971327,316.99318865990756,320.57084097778153,29839600
203,2025-11-28,319.9112854003906,326.6668878195667,316.73336599519826,323.21912492867204,19695800
204,2025-12-01,314.9145202636719,319.42158926511087,313.77527946257874,317.26799565865406,28520600
205,2025-12-02,315.8139343261719,318.39226916605145,314.0151201802352,316.6933654189159,24668200
206,2025-12-03,320.41094970703125,321.83003728081405,314.07508706995475,315.82394606355047,32285100
207,2025-12-04,318.18243408203125,322.88834834302395,315.38424129791457,322.83439794428057,20831600
208,2025-12-05,321.8799743652344,323.61883002174113,319.77136485052137,319.79134083015884,15719900
209,2025-12-08,314.45001220703125,321.2300109863281,311.9100036621094,321.0299987792969,22006900
210,2025-12-09,317.75,318.7090148925781,312.6199951171875,313.1000061035156,14151300
211,2025-12-10,321.0,321.8699951171875,315.3999938964844,316.6199951171875,22764500
212,2025-12-11,313.70001220703125,321.989990234375,309.8800048828125,321.1000061035156,25912100
213,2025-12-12,310.5199890136719,316.1400146484375,306.9599914550781,314.7950134277344,21264800
214,2025-12-15,309.32000732421875,312.70001220703125,305.739990234375,312.625,22028900
215,2025-12-16,307.7300109863281,311.8450012207031,303.8299865722656,306.0,21285200
216,2025-12-17,298.05999755859375,309.19500732421875,297.45001220703125,309.010009765625,29120400
217,2025-12-18,303.75,305.260009765625,300.6300048828125,303.05999755859375,21040500
218,2025-12-19,308.6099853515625,308.989990234375,302.3399963378906,303.2699890136719,45234400
219,2025-12-22,311.3299865722656,311.70001220703125,306.5899963378906,311.2250061035156,14091400
220,2025-12-23,315.67999267578125,316.29998779296875,310.75,311.135009765625,13961400
221,2025-12-24,315.6700134277344,316.2900085449219,313.32000732421875,316.1499938964844,6138200
222,2025-12-26,314.9599914550781,316.55999755859375,313.7200012207031,315.9200134277344,6730900
223,2025-12-29,314.3900146484375,314.9700012207031,311.8999938964844,312.82000732421875,12317700
224,2025-12-30,314.54998779296875,317.70001220703125,313.25,313.4100036621094,11052500
225,2025-12-31,313.79998779296875,315.3900146484375,312.20001220703125,313.3699951171875,10821500
226,2026-01-02,315.32000732421875,322.91400146484375,310.6499938964844,317.5899963378906,22043700
227,2026-01-05,317.32000732421875,319.25,315.2489929199219,317.69500732421875,19934000
228,2026-01-06,314.54998779296875,321.55999755859375,312.3399963378906,317.30999755859375,18989900
229,2026-01-07,322.42999267578125,326.4649963378906,314.5,314.57000732421875,24681800
230,2026-01-08,326.010009765625,330.5400085449219,321.989990234375,329.2650146484375,21789600
231,2026-01-09,329.1400146484375,331.4800109863281,326.25,327.489990234375,17917700
232,2026-01-12,332.7300109863281,334.44000244140625,325.510009765625,326.5,23893800
233,2026-01-13,336.42999267578125,341.20001220703125,334.3500061035156,335.2799987792969,24616700
234,2026-01-14,336.30999755859375,337.0299987792969,331.1400146484375,334.9849853515625,17839300
235,2026-01-15,333.1600036621094,338.1300048828125,331.2900085449219,338.05499267578125,16424900
236,2026-01-16,330.3399963378906,335.239990234375,328.1700134277344,334.93499755859375,21868600
237,2026-01-20,322.1600036621094,328.0899963378906,320.8900146484375,321.239990234375,27169900
238,2026-01-21,328.3800048828125,332.7250061035156,319.5400085449219,321.0950012207031,22791700
239,2026-01-22,330.8399963378906,335.2099914550781,328.8800048828125,334.2650146484375,19902100
240,2026-01-23,328.42999267578125,334.0299987792969,327.9700012207031,332.6549987792969,19110600
241,2026-01-26,333.5899963378906,336.3500061035156,327.489990234375,328.20001220703125,18502500
242,2026-01-27,335.0,338.2149963378906,333.75,335.6300048828125,16080900
243,2026-01-28,336.2799987792969,337.6300048828125,332.1300048828125,336.6099853515625,17538500
244,2026-01-29,338.6600036621094,342.2900085449219,326.7200012207031,340.3500061035156,24548300
245,2026-01-30,338.5299987792969,340.2900085449219,332.6400146484375,334.4599914550781,21740200
246,2026-02-02,344.8999938964844,345.1650085449219,336.010009765625,336.54998779296875,22775200
247,2026-02-03,340.70001220703125,350.1499938964844,338.5899963378906,348.5150146484375,25786500
248,2026-02-04,333.3399963378906,344.25,329.3699951171875,343.7550048828125,36991100
249,2026-02-05,331.3299865722656,332.6440124511719,306.9200134277344,313.20001220703125,51842000
250,2026-02-06,323.1000061035156,330.6400146484375,320.1499938964844,327.3500061035156,33815900
